web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605884906-1254","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=126&selskab=126&afdeling=303&antalrum=3","Afd. 303 O.I. Offersensvej","4.396 Kr."
"1605884813-1235","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=484&selskab=126&afdeling=309&antalrum=3","Afd. 309 Henrik Hertzvej /Vibyvej","5.053 Kr."
"1605885133-1273","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=485&selskab=126&afdeling=107&antalrum=4","Afd. 107 Birkeparken","7.291 Kr."
"1605884820-1238","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=469&selskab=126&afdeling=309&antalrum=2","Afd. 309 Henrik Hertzvej /Vibyvej","4.915 Kr."
"1605885012-1263","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=863&selskab=126&afdeling=120&antalrum=2","Afd. 120 Haslevej","4.113 Kr."
"1605884950-1256","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=126&afdeling=301&antalrum=2","Afd. 301 A. Jensens Vej","5.362 Kr."
"1605884971-1258","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=681&selskab=126&afdeling=121&antalrum=4","Afd. 121 Æblehaven","8.052 Kr."
"1605884827-1240","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=379&selskab=126&afdeling=308&antalrum=3","Afd. 308 Vibyvej","5.273 Kr."
"1605885045-1266","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=635&selskab=126&afdeling=109&antalrum=5","Afd. 109 Digtergangen","6.845 Kr."
"1605885171-1276","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=451&selskab=126&afdeling=107&antalrum=3","Afd. 107 Birkeparken","6.148 Kr."
"1605885082-1270","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=615&selskab=126&afdeling=109&antalrum=2","Afd. 109 Digtergangen","4.438 Kr."
"1605884962-1257","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1901&selskab=126&afdeling=131&antalrum=2","Afd. 131 C.A. Thyregodsvej","7.064 Kr."
"1605885194-1278","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=186&selskab=126&afdeling=105&antalrum=3","Afd. 105 Tousparken","5.209 Kr."
"1605884849-1248","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=191&selskab=126&afdeling=306&antalrum=3","Afd. 306 A. Jensensvej","4.449 Kr."
"1605884834-1243","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=332&selskab=126&afdeling=307&antalrum=3","Afd. 307 Henrik Hertzvej","5.227 Kr."
"1605884938-1255","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=126&afdeling=301&antalrum=3","Afd. 301 A. Jensens Vej","5.994 Kr."
"1605885207-1279","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=209&selskab=126&afdeling=105&antalrum=3","Afd. 105 Tousparken","4.802 Kr."
"1605884883-1250","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=147&selskab=126&afdeling=305&antalrum=3","Afd. 305 A. Jensensvej","5.493 Kr."
"1605884795-1227","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1452&selskab=126&afdeling=319&antalrum=2","Afd. 319 Belgrano","7.225 Kr."
"1605884788-1224","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=16&selskab=951&afdeling=2490&antalrum=4","Afd. 249-0 Åbyvej - Lokesvej","9.860 Kr."
"1605885062-1268","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=614&selskab=126&afdeling=109&antalrum=4","Afd. 109 Digtergangen","5.667 Kr."
"1605884793-1226","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=951&afdeling=2490&antalrum=4","Afd. 249-0 Åbyvej - Lokesvej","9.102 Kr."
