web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605886540-1436","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=24&antalrum=3","Afd. 24 Søndervangen","6.804 Kr."
"1605887173-1491","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=673&selskab=698&afdeling=2&antalrum=3","Afd. 02 Rosenhøj","8.202 Kr."
"1605887255-1503","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=328&afdeling=12&antalrum=3","Afd. 12 Neptunvej","5.437 Kr."
"1605886295-1410","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1013&selskab=715&afdeling=63&antalrum=3","Afd. 63 Bøgeskovparken","7.404 Kr."
"1605886413-1425","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=34&antalrum=3","Afd. 34 Vårkjærparken","6.111 Kr."
"1605886946-1472","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1030&selskab=715&afdeling=8&antalrum=3","Afd. 08 Byvangen","6.319 Kr."
"1605886312-1416","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1071&selskab=715&afdeling=61&antalrum=2","Afd. 61 Stavtrup Vænge","5.887 Kr."
"1605886257-1394","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=951&afdeling=700&antalrum=3","Afd. 700 Lille Ravnsbjerg","5.431 Kr."
"1605886896-1467","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1043&selskab=715&afdeling=11&antalrum=2","Afd. 11 Vestergårdsparken","4.862 Kr."
"1605887372-1513","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=619&selskab=31&afdeling=17&antalrum=3","Afd. 17 Uffesvej og Rosenvangs Allé","6.786 Kr."
"1605886455-1430","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1354&selskab=715&afdeling=26&antalrum=5","Afd. 26 Kjærslund","9.598 Kr."
"1605886280-1403","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=78&antalrum=3","Afd. 78 Engelundsvej","6.778 Kr."
"1605886925-1470","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1022&selskab=715&afdeling=8&antalrum=4","Afd. 08 Byvangen","6.518 Kr."
"1605887276-1505","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=328&afdeling=11&antalrum=5","Afd. 11 Neptunvej","6.441 Kr."
"1605886354-1419","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=47&antalrum=4","Afd. 47 Råhøjparken","8.411 Kr."
"1605886404-1424","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1077&selskab=715&afdeling=34&antalrum=4","Afd. 34 Vårkjærparken","7.124 Kr."
"1605886655-1446","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1075&selskab=715&afdeling=18&antalrum=4","Afd. 18 Ny Vestergårdspark 1","5.532 Kr."
"1605886751-1455","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1003&selskab=715&afdeling=16&antalrum=2","Afd. 16 Høvænget","4.776 Kr."
"1605886576-1439","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=24&antalrum=2","Afd. 24 Søndervangen","5.195 Kr."
"1605886716-1451","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1052&selskab=715&afdeling=16&antalrum=3","Afd. 16 Høvænget","6.959 Kr."
"1605886302-1413","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1074&selskab=715&afdeling=61&antalrum=4","Afd. 61 Stavtrup Vænge","7.524 Kr."
"1605886811-1461","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8260+Viby+J%2FStavtrup=24&omr-data-carrier=8260+Viby+J%2FStavtrup&BoligOmraader=24&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1007&selskab=715&afdeling=12&antalrum=4","Afd. 12 Grønnegården","7.642 Kr."
