web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605903617-1762","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1092&selskab=715&afdeling=54&antalrum=4","Afd. 54 Bavnebakken","8.352 Kr."
"1605904283-1795","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4035&selskab=214&afdeling=7&antalrum=4","Afd. 07   Hasselhøj","8.104 Kr."
"1605904261-1788","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3374&selskab=214&afdeling=21&antalrum=4","Afd. 21   Baunevej/Hasseltoften","10.705 Kr."
"1605904288-1797","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4000&selskab=214&afdeling=7&antalrum=2","Afd. 07   Hasselhøj","6.018 Kr."
"1605903607-1758","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=67&antalrum=4","Afd. 67 Kunneruphøj","8.161 Kr."
"1605903609-1759","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1007&selskab=715&afdeling=67&antalrum=3","Afd. 67 Kunneruphøj","7.542 Kr."
"1605903625-1765","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1031&selskab=715&afdeling=54&antalrum=3","Afd. 54 Bavnebakken","7.028 Kr."
"1605903956-1778","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4117&selskab=214&afdeling=26&antalrum=4","Afd. 26 Kildeagervej","9.776 Kr."
"1605903620-1763","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1082&selskab=715&afdeling=54&antalrum=3","Afd. 54 Bavnebakken","7.084 Kr."
"1605904263-1789","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5088&selskab=214&afdeling=15&antalrum=4","Afd. 15 Hasselengen","7.103 Kr."
"1605903773-1773","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2124&selskab=698&afdeling=10&antalrum=3","Afd. 10 Skovhøj","7.704 Kr."
"1605903631-1766","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1080&selskab=715&afdeling=54&antalrum=3","Afd. 54 Bavnebakken","6.935 Kr."
"1605903605-1757","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1010&selskab=715&afdeling=67&antalrum=5","Afd. 67 Kunneruphøj","8.711 Kr."
"1605904266-1790","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5020&selskab=214&afdeling=15&antalrum=3","Afd. 15 Hasselengen","6.624 Kr."
"1605903614-1761","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=67&antalrum=2","Afd. 67 Kunneruphøj","5.814 Kr."
"1605904271-1792","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5015&selskab=214&afdeling=15&antalrum=2","Afd. 15 Hasselengen","5.956 Kr."
"1605903701-1771","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2511&selskab=698&afdeling=18&antalrum=3","Afd. 18 Fuglekærvænget","7.904 Kr."
"1605904171-1783","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5760&selskab=214&afdeling=24&antalrum=4","Afd. 24 Skovhøj","7.698 Kr."
"1605904286-1796","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4017&selskab=214&afdeling=7&antalrum=3","Afd. 07   Hasselhøj","6.784 Kr."
"1605904066-1781","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4106&selskab=214&afdeling=26&antalrum=3","Afd. 26 Kildeagervej","9.850 Kr."
"1605903622-1764","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1018&selskab=715&afdeling=54&antalrum=3","Afd. 54 Bavnebakken","7.673 Kr."
"1605903634-1767","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8361+Hasselager%2FKolt=10&omr-data-carrier=8361+Hasselager%2FKolt&BoligOmraader=10&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1036&selskab=715&afdeling=54&antalrum=2","Afd. 54 Bavnebakken","5.996 Kr."
