web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605883394-1126","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=62&selskab=45&afdeling=1&antalrum=3","Afd. 01 Præstehaven","5.312 Kr."
"1605883534-1143","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=8046&selskab=31&afdeling=15&antalrum=4","Afd. 15 Otto Benzons Vej m.fl.","6.585 Kr."
"1605883602-1156","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=8&antalrum=3","Afd. 8 Vilhelm Bergsøes Vej  / Peter Fabers Vej","5.790 Kr."
"1605882926-1073","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2640&selskab=289&afdeling=34&antalrum=4","Afd. 18 Bogfinkevej","8.131 Kr."
"1605882706-1039","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=42&selskab=881&afdeling=37&antalrum=2","Afd. 37 Herredsvang","5.597 Kr."
"1605882855-1067","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=202&selskab=328&afdeling=3&antalrum=3","Afd. 03 Paludan-Müllers Vej","5.177 Kr."
"1605883527-1142","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=571&selskab=31&afdeling=16&antalrum=2","Afd. 16 Hammershusvej","5.088 Kr."
"1605882847-1066","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=219&selskab=328&afdeling=3&antalrum=4","Afd. 03 Paludan-Müllers Vej","6.839 Kr."
"1605882981-1077","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2561&selskab=289&afdeling=18&antalrum=3","Afd. 12 Stendalsvej","7.056 Kr."
"1605882715-1043","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=802&selskab=881&afdeling=35&antalrum=2","Afd. 35 Trillegården","6.737 Kr."
"1605883364-1122","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=233&selskab=45&afdeling=2&antalrum=4","Afd. 02 Præstehaven","5.999 Kr."
"1605883331-1118","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1806&selskab=45&afdeling=6&antalrum=2","Afd. 06 Bispehaven","6.104 Kr."
"1605882887-1070","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4366&selskab=289&afdeling=37&antalrum=4","Afd. 21 Rydevænget/Fjældevænget","9.642 Kr."
"1605883216-1101","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=9510&selskab=289&afdeling=5&antalrum=3","Afd. 05 Paludan-Müllers Vej m. fl.","7.300 Kr."
"1605883483-1136","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8210+Aarhus+V=03&omr-data-carrier=8210+Aarhus+V&BoligOmraader=03&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=31&afdeling=19&antalrum=4","Afd. 19 Tamperdalsvej","7.042 Kr."
