web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605908344-1942","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=73&antalrum=3","Afd. 73 Virup Skovvej","7.075 Kr."
"1605908445-1945","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=39&antalrum=4","Afd. 39 Attikavej","7.877 Kr."
"1605908168-1937","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2001&selskab=126&afdeling=114&antalrum=4","Afd. 114 Hjortshøjparken","9.280 Kr."
"1605908272-1940","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=23&selskab=31&afdeling=73&antalrum=4","Afd. 73 Virup Skovvej","8.561 Kr."
"1605907955-1932","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3451&selskab=126&afdeling=126&antalrum=4","Afd. 126 Østergårdstoften","7.962 Kr."
"1605907573-1916","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=881&afdeling=65&antalrum=4","Afd. 65 Æblelunden","9.116 Kr."
"1605908306-1941","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=17&selskab=31&afdeling=73&antalrum=3","Afd. 73 Virup Skovvej","7.734 Kr."
"1605908546-1948","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=18&selskab=31&afdeling=39&antalrum=2","Afd. 39 Attikavej","5.760 Kr."
"1605907565-1913","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=18&selskab=951&afdeling=4820&antalrum=3","Afd. 4820 Hjortshøj","7.698 Kr."
"1605908196-1938","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2013&selskab=126&afdeling=114&antalrum=3","Afd. 114 Hjortshøjparken","7.280 Kr."
"1605908479-1946","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=31&afdeling=39&antalrum=3","Afd. 39 Attikavej","7.366 Kr."
"1605908649-1951","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=9&selskab=31&afdeling=34&antalrum=3","Afd. 34 Salonikivej","5.421 Kr."
"1605908606-1950","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=31&afdeling=34&antalrum=3","Afd. 34 Salonikivej","6.236 Kr."
"1605907645-1923","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1209&selskab=126&afdeling=315&antalrum=4","Afd. 315 Højager","7.963 Kr."
"1605908506-1947","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=39&antalrum=3","Afd. 39 Attikavej","6.767 Kr."
"1605907703-1925","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1201&selskab=126&afdeling=315&antalrum=2","Afd. 315 Højager","5.516 Kr."
"1605907990-1933","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8530+Hjortsh%C3%B8j%2FH%C3%A5rup=20&omr-data-carrier=8530+Hjortsh%C3%B8j%2FH%C3%A5rup&BoligOmraader=20&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3459&selskab=126&afdeling=126&antalrum=4","Afd. 126 Østergårdstoften","7.962 Kr."
