web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605886095-1369","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=567&selskab=881&afdeling=48&antalrum=3","Afd. 48 Brohaven","7.505 Kr."
"1605886077-1361","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=14&selskab=881&afdeling=66&antalrum=4","Afd. 66 Skæring Bæk","10.287 Kr."
"1605886118-1378","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1289&selskab=182&afdeling=20&antalrum=4","Afd. 20 Egå Mosevej","8.150 Kr."
"1605886127-1382","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=31&afdeling=57&antalrum=4","Afd. 57 Åvænget","8.776 Kr."
"1605886112-1375","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=501&selskab=881&afdeling=26&antalrum=4","Afd. 26 Egå I","6.675 Kr."
"1605886098-1370","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=570&selskab=881&afdeling=48&antalrum=2","Afd. 48 Brohaven","6.170 Kr."
"1605886125-1381","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1233&selskab=182&afdeling=20&antalrum=2","Afd. 20 Egå Mosevej","5.822 Kr."
"1605886116-1377","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1230&selskab=182&afdeling=20&antalrum=4","Afd. 20 Egå Mosevej","8.150 Kr."
"1605886107-1374","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=523&selskab=881&afdeling=26&antalrum=5","Afd. 26 Egå I","6.566 Kr."
"1605886129-1383","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=31&afdeling=57&antalrum=3","Afd. 57 Åvænget","7.967 Kr."
"1605886154-1387","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=64&selskab=31&afdeling=55&antalrum=3","Afd. 55 Skæring Parkvej","7.233 Kr."
"1605886146-1386","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=62&selskab=31&afdeling=55&antalrum=3","Afd. 55 Skæring Parkvej","7.389 Kr."
"1605886086-1365","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=881&afdeling=66&antalrum=2","Afd. 66 Skæring Bæk","8.917 Kr."
"1605886162-1388","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=45&selskab=31&afdeling=55&antalrum=2","Afd. 55 Skæring Parkvej","5.618 Kr."
"1605886120-1379","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1275&selskab=182&afdeling=20&antalrum=3","Afd. 20 Egå Mosevej","6.614 Kr."
"1605886100-1371","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=554&selskab=881&afdeling=47&antalrum=5","Afd. 47 Egå II","6.656 Kr."
"1605886192-1390","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=48&antalrum=3","Afd. 48 Skæring Parkvej","7.442 Kr."
"1605886104-1373","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=520&selskab=881&afdeling=26&antalrum=6","Afd. 26 Egå I","5.858 Kr."
"1605886132-1384","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=57&antalrum=2","Afd. 57 Åvænget","7.063 Kr."
"1605886080-1362","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8250+Eg%C3%A5%2FSk%C3%A6ring=07&omr-data-carrier=8250+Eg%C3%A5%2FSk%C3%A6ring&BoligOmraader=07&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=881&afdeling=66&antalrum=3","Afd. 66 Skæring Bæk","9.352 Kr."
