web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605887839-1566","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1012&selskab=715&afdeling=49&antalrum=2","Afd. 49 Håndværkerparken","5.632 Kr."
"1605888519-1631","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1256&selskab=715&afdeling=7&antalrum=3","Afd. 07 Saralystparken","6.032 Kr."
"1605888737-1653","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2101&selskab=289&afdeling=24&antalrum=4","Afd. 15 Holme Byvej m.fl.","6.613 Kr."
"1605888446-1625","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1027&selskab=715&afdeling=9&antalrum=3","Afd. 09 Saralystparken","5.423 Kr."
"1605887467-1522","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=9","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=67&selskab=881&afdeling=56&antalrum=3","Afd. 56 Nøddeskrænten","7.198 Kr."
"1605887936-1575","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1154&selskab=715&afdeling=43&antalrum=4","Afd. 43 Håndværkerparken","7.009 Kr."
"1605888151-1592","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=39&antalrum=3","Afd. 39 Hjulbjergvej","6.516 Kr."
"1605888718-1651","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2150&selskab=289&afdeling=25&antalrum=2","Afd. 15A Holme Byvej","6.379 Kr."
"1605887460-1519","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=9","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=881&afdeling=58&antalrum=2","Afd. 58 Roukær","6.909 Kr."
"1605888323-1614","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=715&afdeling=22&antalrum=2","Afd. 22 Olaf Rudes Vej","4.496 Kr."
"1605888277-1605","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8270+H%C3%B8jbjerg%2FHolme=08&omr-data-carrier=8270+H%C3%B8jbjerg%2FHolme&BoligOmraader=08&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1086&selskab=715&afdeling=23&antalrum=5","Afd. 23 Rundhøj I","6.569 Kr."
