web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605908984-1960","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=36&selskab=328&afdeling=50&antalrum=3","Afd. 50 Lauritshøj","6.720 Kr."
"1605908979-1958","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=10&selskab=328&afdeling=50&antalrum=3","Afd. 50 Lauritshøj","8.494 Kr."
"1605909008-1969","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=436&selskab=328&afdeling=31&antalrum=4","Afd. 31 Hjelmagerparken","8.305 Kr."
"1605908998-1965","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=328&afdeling=32&antalrum=3","Afd. 32 Engskovbakken","6.972 Kr."
"1605909012-1971","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=438&selskab=328&afdeling=31&antalrum=2","Afd. 31 Hjelmagerparken","5.967 Kr."
"1605909161-1978","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2933&selskab=31&afdeling=42&antalrum=4","Afd. 42 Hjelmagerparken","8.063 Kr."
"1605908981-1959","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=33&selskab=328&afdeling=50&antalrum=3","Afd. 50 Lauritshøj","7.481 Kr."
"1605909232-1980","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2911&selskab=31&afdeling=42&antalrum=2","Afd. 42 Hjelmagerparken","6.609 Kr."
"1605909026-1974","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4053&selskab=126&afdeling=132&antalrum=3","Afd. 132 Lauritshøj","6.271 Kr."
"1605909005-1968","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=14&selskab=328&afdeling=32&antalrum=2","Afd. 32 Engskovbakken","5.660 Kr."
"1605909191-1979","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2918&selskab=31&afdeling=42&antalrum=3","Afd. 42 Hjelmagerparken","7.355 Kr."
"1605909003-1967","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=328&afdeling=32&antalrum=2","Afd. 32 Engskovbakken","6.033 Kr."
"1605908970-1954","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=328&afdeling=52&antalrum=4","Afd. 52 Skødstrupbakken","8.844 Kr."
"1605909017-1973","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4051&selskab=126&afdeling=132&antalrum=4","Afd. 132 Lauritshøj","7.507 Kr."
"1605908993-1964","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=328&afdeling=32&antalrum=4","Afd. 32 Engskovbakken","7.851 Kr."
"1605908988-1962","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=328&afdeling=49&antalrum=3","Afd. 49 Engskovvænget","6.743 Kr."
"1605908972-1955","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=328&afdeling=52&antalrum=3","Afd. 52 Skødstrupbakken","6.655 Kr."
"1605908977-1957","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8541+Sk%C3%B8dstrup%2FL%C3%B8gten=23&omr-data-carrier=8541+Sk%C3%B8dstrup%2FL%C3%B8gten&BoligOmraader=23&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=25&selskab=328&afdeling=50&antalrum=3","Afd. 50 Lauritshøj","8.824 Kr."
